Nome: RIO DE JANEIRO - FORTE DE COPACABANA
Codigo Estacao: A652
Latitude: -22.98833333
Longitude: -43.19055555
Altitude: 25.59
Situacao: Operante
Data Inicial: 2014-01-01
Data Final: 2023-11-30
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2016-06-13;0;1024.6875;9.983333;21.5;17.675;15;61.125;38;11.2;2.845833;
2016-06-14;0;1024.45;13.620833;22.6;18.754167;16.9;72.333333;61;5.7;1.245833;
2016-06-15;0;1021.470833;13.2375;24.8;19.554167;16.7;67.5;46;5.5;1.695833;
2016-06-16;0;1018.929167;15.004167;25.8;20.116667;17.3;72.916667;54;5;1.604167;
2016-06-17;0;1015.408333;14.595833;25.3;21.2375;18.5;66.208333;50;7.9;1.4625;
2016-06-18;0;1016.279167;16.491667;22.1;20.1125;18.7;79.791667;62;13;3.216667;
2016-06-19;0;1018.033333;17.295833;22.8;19.829167;19;85.333333;76;6.9;1.766667;
2016-06-20;0;1018.254167;16.35;19.4;18.716667;18.6;86.125;81;12.7;3.375;
2016-06-21;1.2;1020.679167;16.141667;20.3;18.604167;17.4;85.625;78;13.5;2.725;
2016-06-22;1.6;1018.766667;16.320833;23.5;19.825;17;80.583333;67;11.6;3.158333;
2016-06-23;0;1016.25;16.625;20.9;18.995833;19.1;86.083333;75;13.2;3.883333;
2016-06-24;.2;1019.6;15.65;21.6;18.9875;17.4;81.083333;70;11.3;2.466667;
2016-06-25;0;1022.429167;16.016667;23.7;19.375;17;81.166667;67;10.4;2.041667;
2016-06-26;0;1022.504167;16.545833;24.7;20.029167;17.8;80.666667;64;9.4;2.183333;
2016-06-27;0;1022.358333;17.1625;24.6;20.620833;18.5;81.041667;65;9.2;1.845833;
2016-06-28;0;1021.041667;17.2;25.6;21.416667;19.4;77.125;66;9.2;1.495833;
2016-06-29;0;1019.120833;17.758333;24.5;21.225;19;80.916667;68;5.1;1.108333;
2016-06-30;0;1019.891667;18.05;21.2;19.841667;18.7;89.416667;84;10.2;1.675;
2016-07-01;.2;1020.304167;18.445833;22.3;20.433333;18.9;88.375;82;3.6;1.070833;
2016-07-02;0;1019.733333;18.895833;25.4;21.595833;19.9;85.125;71;4.9;1.175;
2016-07-03;0;1019.379167;18.729167;24.2;21.245833;19.8;85.833333;75;8.1;1.620833;
2016-07-04;0;1018.454167;17.191667;25.4;21.691667;19.8;75.666667;59;6.6;1.6;
2016-07-05;0;1016.320833;16.970833;27.8;23.0375;19.8;69.416667;46;7.2;1.9;
2016-07-06;0;1012.2125;15.283333;30.8;25.0375;21;57;32;12.5;1.895833;
2016-07-07;0;1013.025;14.725;29.5;22.345833;21;63.708333;33;18.5;4.495833;
2016-07-08;0;1019.545833;13.125;22.4;19.283333;17.4;67.833333;56;9.2;1.9;
2016-07-09;0;1017.941667;14.629167;24.2;19.9625;17.7;71.625;56;8.6;2.3375;
2016-07-10;0;1012.391667;16.233333;24.3;20.9875;18.2;74.375;66;7.7;1.558333;
2016-07-11;0;1010.1;16.45;30.1;25.0875;20.9;59.666667;37;7;2.108333;
2016-07-12;0;1008.55;14.733333;33.5;28.65;23.3;43.833333;30;8.2;1.804167;
2016-07-13;0;1012.970833;17.841667;29.5;23.320833;22.2;73.083333;37;17.1;2.654167;
2016-07-14;0;1010.966667;18.533333;30.6;23.070833;20.5;77.083333;48;8.2;2.304167;
2016-07-15;0;1007.65;13.216667;34.5;27.954167;20.9;45.166667;21;8.4;1.308333;
2016-07-16;0;1005.266667;14.775;33.2;26.1;25.8;55.458333;23;18;4.1;
2016-07-17;.6;1012.495833;14.366667;21.9;19.845833;18.6;70.958333;61;17.3;6.729167;
2016-07-18;0;1017.3375;10.945833;20.6;18.5625;17.8;61.458333;51;12.3;4.625;
2016-07-19;0;1018.370833;11.466667;22.3;18.375;16.1;64.333333;52;7.5;1.841667;
2016-07-20;0;1016.645833;14.020833;20;18.820833;18;73.75;68;12;2.791667;
2016-07-21;0;1016.9375;15.0625;20.2;18.708333;18.3;79.375;71;10.2;3.05;
2016-07-22;5;1018.5625;14.9125;21.8;19.041667;17.1;77.416667;64;6.8;1.375;
2016-07-23;0;1018.3375;15.804167;24.3;20.491667;17.9;74.75;60;12.4;2.6125;
2016-07-24;0;1015.7625;16.45;28.3;22.0125;19.2;72.083333;40;10.8;2.6125;
2016-07-25;0;1016.695833;17.325;23.5;20.570833;19.3;81.833333;70;11.3;3.091667;
2016-07-26;0;1014.129167;17.366667;24.6;21.775;19.6;76.625;61;5.7;1.466667;
2016-07-27;0;1011.516667;13.620833;34.8;25.6;21.4;51.375;24;17.4;3.933333;
2016-07-28;2.2;1018.513043;15.326087;20.8;19.665217;17.9;76.217391;70;11.5;3.99;
2016-07-29;0;1019.679167;15.733333;22.9;19.945833;17.8;77.083333;67;5.9;1.475;
2016-07-30;0;1020.225;17.379167;24.7;20.895833;19.4;80.625;65;13.7;4.1625;
2016-07-31;0;1019.183333;17.5375;24.4;21.016667;19.3;81;68;13.5;4.720833;
2016-08-01;0;1014.925;14.3;29.4;23.591667;20;57.583333;37;12.2;1.920833;
2016-08-02;0;1016.208333;15.945833;26.7;23.154167;22;65.666667;46;21.1;4.291667;
2016-08-03;2;1020.045833;16.879167;24.3;21.083333;19.9;77.041667;65;11;5.391667;
2016-08-04;0;1019.4125;15.875;24.4;21.129167;19.8;72.125;62;14.4;4.041667;
2016-08-05;0;1016.666667;16.075;25.5;21.420833;18.7;71.916667;60;10.1;2.679167;
2016-08-06;0;1013.125;15.45;33.1;24.970833;20.4;59;27;7.8;1.7875;
2016-08-07;0;1012.175;14.145833;33.2;25.7625;23.5;54.5;23;19.1;3.966667;
2016-08-08;0;1014.7375;18.366667;25.7;21.8625;20.4;80.875;69;14.3;5.333333;
2016-08-09;0;1013.1375;18.441667;27.2;22.383333;20.3;78.708333;64;8.1;1.729167;
2016-08-10;2.8;1014.308333;17.1;21.8;19.825;19.2;84.583333;74;20.9;7.595833;
2016-08-11;1.4;1015.770833;12.2;22.3;19.429167;17.7;63.541667;48;17.4;7.358333;
2016-08-12;14.2;1017.495833;15.316667;21.6;18.8375;16.6;80.416667;69;17.5;4.616667;
2016-08-13;1.8;1015.170833;15.291667;23.4;19.75;16.7;75.625;62;9.9;3.15;
2016-08-14;0;1010.683333;16.679167;25;21.0875;17.7;76.208333;64;6;1.6375;
2016-08-15;0;1007.033333;17.508333;32.5;22.475;19.9;74.416667;32;23.3;3.8625;
2016-08-16;1.8;1008.370833;16.6625;25.6;22.266667;19.8;71.083333;50;19.6;1.816667;
2016-08-17;0;1009.033333;17.425;28.8;23.383333;20.7;69.708333;48;8;2.575;
2016-08-18;0;1013.470833;18.620833;26.8;23.2875;21.8;75.416667;63;23;3.225;
2016-08-19;3.2;1014.4375;19.270833;26.4;22.2;20.1;83.791667;67;14.3;3.941667;
2016-08-20;0;1009.2;19.220833;24.3;22.154167;21.4;83.708333;72;11.9;3.016667;
2016-08-21;11;1008.5625;18.675;27.7;20.95;20;87.25;54;34.1;6.545833;
2016-08-22;19.8;1018.8625;14.2;21.8;17.729167;15.2;80.041667;68;33.1;5.658333;
2016-08-23;1;1020.454167;13.8625;23.3;18.8125;15.9;73.458333;59;6.1;2.245833;
2016-08-24;0;1020.225;14.654167;23.9;20.308333;18.2;70.125;58;12.2;4.366667;
2016-08-25;0;1017.991667;14.283333;25.3;20.504167;17.4;67.75;50;11.4;3.108333;
2016-08-26;0;1015.045833;15.0375;25.6;21.125;18.4;68.791667;49;8.8;1.783333;
2016-08-27;0;1013.954167;15.7625;27.1;22.2;19.4;67.291667;49;7.2;2.016667;
2016-08-28;0;1011.420833;15.995833;27.6;23.829167;20.1;62.125;47;8.1;2.141667;
2016-08-29;0;1010.816667;16.070833;31.6;25.15;21.7;58.375;29;9.8;1.708333;
2016-08-30;0;1010.7;19.254167;27.1;22.1875;19.1;84;49;8.1;1.870833;
2016-08-31;0;1011.458333;19.404167;24.5;21.833333;20.4;86.291667;73;17.3;3.595833;
2016-09-01;19.4;1014.929167;19.583333;24.6;22.008333;20.6;86.375;78;14.8;3.291667;
2016-09-02;.2;1017.6;20.241667;26.6;22.754167;20.9;86;72;6.2;2.3375;
2016-09-03;0;1016.345833;19.633333;27.9;23.2125;20.9;80.75;64;4.3;1.520833;
2016-09-04;0;1014.683333;18.65;26.9;23.7875;21.6;73.25;63;7.8;2.55;
2016-09-05;0;1015.2625;19.95;25.4;22.895833;21.2;83.583333;78;10.1;2.808333;
2016-09-06;0;1013.008333;19.775;28.3;22.958333;20.8;82.916667;54;16.6;2.766667;
2016-09-07;0;1012.091667;19.379167;25.3;23.025;21.6;80;72;10.8;2.95;
2016-09-08;.6;1014.5625;17.1875;24.5;21.6625;20;76;62;8.9;2.391667;
2016-09-09;.2;1017.841667;17.358333;22.4;21.191667;21;78.875;68;8.3;4.258333;
2016-09-10;.6;1019.341667;19.033333;24.9;22.266667;20;81.958333;74;10.5;4.641667;
2016-09-11;0;1015.670833;19.870833;27.3;22.858333;20.8;83.666667;66;9.2;2.429167;
2016-09-12;0;1010.8;19.8;26.6;23.866667;21.5;78.25;69;9.8;2.420833;
2016-09-13;0;1007.025;14.825;36.2;29.383333;22.6;44.625;21;13;2.379167;
2016-09-14;0;1006.608333;15.729167;33.1;26.095833;23.7;56.541667;23;16.4;4.316667;
2016-09-15;0;1011.4375;16.4625;26.8;22.945833;21;67.041667;52;8.3;2.066667;
2016-09-16;0;1016.225;17.029167;24.3;21.5125;20.9;75.625;66;10;4.120833;
2016-09-17;0;1013.891667;17.745833;27.6;22.583333;20.2;74.625;60;10.7;3.375;
2016-09-18;0;1010.525;20.375;28;23.504167;21.2;82.916667;67;16.1;2.279167;
2016-09-19;.4;1010.608333;19.883333;29;23.770833;21.7;79.333333;63;23.4;3.9;
2016-09-20;13.6;1012.725;18.008333;22.1;19.991667;19.8;88.5;77;15;5.466667;
2016-09-21;7.2;1015.570833;15.1375;22.9;20.516667;17.6;71.583333;62;16.6;6.095833;
2016-09-22;0;1017.675;15.716667;25.8;21.3125;18.6;70.833333;56;12.1;5.004167;
2016-09-23;0;1015.441667;16.1;27.5;22.058333;19.4;69.458333;52;12.6;3.775;
2016-09-24;0;1013.133333;18.020833;24.8;21.758333;20.1;79.541667;70;11.4;3.408333;
2016-09-25;5.6;1013.191667;17.804167;21.7;19.616667;19.1;89.375;80;10.4;2.825;
2016-09-26;11.8;1013.808333;16;23.1;19.558333;17.6;80.125;70;9.3;2.270833;
2016-09-27;3;1015.3;16.254167;23.6;20.108333;18.1;78.708333;70;7.6;2.145833;
2016-09-28;0;1014.85;16.179167;26.7;21.5875;19.4;71.75;56;11.8;3.6625;
2016-09-29;0;1010.404167;17.7875;25.2;21.9;19.4;77.708333;68;11.8;2.766667;
2016-09-30;.2;1013.225;17.1;22.9;20.270833;19.7;82.166667;72;10.4;3.945833;
2016-10-01;1.8;1017.395833;16.216667;22.1;19.504167;18;81.5;71;13.5;4.15;
2016-10-02;.6;1018.070833;16.379167;21.6;19.8875;17.9;80.291667;74;14;4.908333;
2016-10-03;.2;1013.9;16.245833;27.2;21.575;19.6;72.375;57;14.5;4.154167;
2016-10-04;18.4;1008.575;17.458333;22.2;19.633333;18.2;87.333333;80;10.5;2.3875;
2016-10-05;3.2;1009.741667;17.779167;25.5;21.095833;18.9;81.916667;65;12.5;3.841667;
2016-10-06;.2;1003.925;16.945833;23.5;20.466667;19.5;80.375;73;13;3.483333;
2016-10-07;1.8;1006.1125;17.204167;23.3;20.958333;19.4;79.416667;68;12.1;3.7;
2016-10-08;.2;1010.916667;17.258333;27.3;22.05;19;74.791667;57;6.4;2.020833;
2016-10-09;0;1013.545833;19.1375;25.3;22.183333;20.5;83.083333;75;10;2.554167;
2016-10-10;1.4;1018.3375;17.208333;25.3;21.591667;20;76.458333;62;10;6.25;
2016-10-11;0;1015.141667;16.479167;26.7;22.2125;19.7;70.208333;57;15.3;6.191667;
2016-10-12;0;1012.3;18.591667;28.4;23.141667;20.1;75.875;60;9.2;2.245833;
2016-10-13;0;1010.425;18.933333;29.5;24.5625;22.1;71.125;61;10;2.95;
2016-10-14;0;1011.895833;19.695833;31.2;24.9125;22.2;73.708333;46;16.7;3.329167;
2016-10-15;0;1012.654167;19.983333;28.9;24.0875;22.3;78.166667;63;14.5;2.304167;
2016-10-16;0;1008.791667;21.595833;29.5;25.233333;22.3;80.958333;67;8.9;2.05;
2016-10-17;0;1007.6625;21.508333;31.1;25.866667;23.4;77.291667;64;9.1;1.8125;
2016-10-18;0;1008.033333;21.658333;29.1;24.891667;23.4;82.666667;66;15.7;2.9;
2016-10-19;0;1006.65;21.554167;30.1;24.183333;22.5;85.583333;65;8.9;2.417391;
2016-10-20;.8;1005.041667;21.870833;36;25.441667;22.4;82.166667;43;18.5;3.325;
2016-10-21;0;1008.141667;22.075;26.5;24.545833;23.4;86.208333;80;16.6;4.308333;
2016-10-22;1.6;1013.879167;19.404167;25.6;22.5875;20.7;82.416667;70;10.1;3.558333;
2016-10-23;.2;1015.0375;19.366667;29.8;23.308333;20.6;79.041667;56;12.7;4.808333;
2016-10-24;0;1011.766667;19.504167;30.7;24.583333;21.9;74;52;15.2;4.520833;
2016-10-25;0;1010.720833;20.233333;28.4;23.654167;22.8;81.458333;63;17.2;6.479167;
2016-10-26;0;1007.558333;20.291667;28.9;23.670833;21.4;82;65;15.8;5.966667;
2016-10-27;0;1000.945833;20.695833;28.8;24.7875;21.8;78.416667;62;21.5;2.825;
2016-10-28;0;1007.979167;18.270833;25.6;21.979167;22.2;80;65;16.6;3.541667;
2016-10-29;0;1017.791667;15.616667;25.2;21.0375;18.1;71.625;56;10.4;3.9125;
2016-10-30;0;1018.158333;16.25;25;20.958333;19.1;74.625;62;13.2;4.5375;
2016-10-31;0;1013.654167;16.904167;28.1;22.433333;19.4;71.333333;55;14.8;5.325;
2016-11-01;0;1010.008333;17.7;28.5;23.4625;20.7;70.5;56;11.2;2.675;
2016-11-02;0;1008.170833;18.1375;33.9;26.075;21.9;63.291667;32;9.9;2.6875;
2016-11-03;0;1011.208333;19.3;31.3;25.116667;23.2;71.666667;42;18;4.958333;
2016-11-04;31.4;1017.795833;19.525;22.3;20.791667;20;92.458333;91;10.7;2.666667;
2016-11-05;8;1018.158333;19.6625;21.5;20.95;20.3;92.333333;91;11.3;3.316667;
2016-11-06;44.2;1015.525;19.9125;26.2;22.8;20.5;84.125;67;12;3.433333;
2016-11-07;0;1011.933333;19.520833;29.9;24.229167;21.6;75.333333;62;16.9;2.716667;
2016-11-08;1.8;1010.033333;19.975;29.4;24.3375;21.5;77;62;10.5;2.908333;
2016-11-09;0;1008.183333;19.754167;28.9;24.508333;22.1;75;64;12.7;3.158333;
2016-11-10;3;1006.479167;20.166667;30.9;25.366667;21.2;73.541667;48;18.9;2.091667;
2016-11-11;0;1006.404167;20.691667;30.1;24.870833;22.5;78.041667;62;7;2.108333;
2016-11-12;0;1008.225;20.645833;27.5;23.679167;23;83.208333;75;9.1;2.4875;
2016-11-13;3.8;1009.454167;20.645833;22.6;22.016667;20.9;92.083333;86;12.5;5.375;
2016-11-14;13.4;1005.091667;20.3375;22.4;21.545833;21.1;93;92;15.5;5.795833;
2016-11-15;24.2;999.5125;20.570833;27.4;22.8625;20.5;87.125;74;15.3;2.166667;
2016-11-16;0;1001.470833;20.7;26.7;23.345833;21.9;85.333333;73;9.1;1.829167;
2016-11-17;.6;1004.320833;21.183333;29.3;24.658333;22.5;81.333333;67;9.1;2.475;
2016-11-18;3.2;1005.258333;19.841667;24.5;22.254167;22.2;86.5;71;25.7;5.591667;
2016-11-19;7.8;1010.9625;14.5375;24.3;21.141667;18.5;66.625;52;19.5;5.9125;
2016-11-20;.2;1012.475;13.791667;26.6;21.4125;18.5;62.291667;44;8.3;2.629167;
2016-11-21;0;1010.125;16.933333;28.7;22.995833;19.1;69.083333;54;8.3;2.708333;
2016-11-22;0;1008.354167;19.520833;28.6;23.858333;21.7;77;62;6.7;1.916667;
2016-11-23;.6;1007.7625;20.3875;26.2;23.341667;21.6;83.583333;74;5.1;2.1375;
2016-11-24;0;1010.691667;20.8125;27.1;23.825;22.3;83.5;72;11.1;2.429167;
2016-11-25;0;1013.233333;19.758333;29;24.3875;21.7;76;60;11.1;4.35;
2016-11-26;0;1011.991667;19.75;29.9;24.508333;22;75.333333;59;13.7;5.004167;
2016-11-27;0;1009.966667;20.254167;30.9;24.675;21.9;76.791667;59;17.1;4.954167;
2016-11-28;0;1007.425;21.0625;32.2;25.5625;22.5;76.75;56;10.3;2.278261;
2016-11-29;0;1007.541667;21.895833;27.2;24.604167;23.4;85.083333;74;13.8;4.1125;
2016-11-30;2;1013.433333;18.8125;25.4;22.595833;20.5;79.625;67;13.1;4.833333;
2016-12-01;0;1016.4375;17.245833;28.4;23.391667;21;68.625;55;10.4;5.616667;
2016-12-02;0;1014.625;18.033333;29.3;23.641667;21.5;71.208333;54;13.8;5.195833;
2016-12-03;0;1007.379167;19.783333;29.8;24.641667;21.7;74.666667;59;10;2.908333;
2016-12-04;19.2;1000.841667;20.108333;32.4;25.016667;22;76;46;25.4;2.929167;
2016-12-05;4;1003.133333;18.7875;23.5;22.383333;21.4;80.166667;76;10.9;3.283333;
2016-12-06;0;1006.554167;18.241667;26.8;23.7875;21.2;71.375;57;11.3;3.154167;
2016-12-07;0;1006.9375;19.5125;30.3;24.55;21.3;74.375;54;6.4;2.520833;
2016-12-08;0;1005.379167;21.366667;32.6;25.508333;22.3;78.5;56;6.3;2.408333;
2016-12-09;0;1004.645833;22.170833;30.7;26.395833;24.6;77.875;60;13.4;3.195833;
2016-12-10;.2;1005.345833;22.741667;31.6;26.370833;24;81.083333;63;9.8;2.365217;
2016-12-11;0;1001.945833;23.329167;32.9;27.908333;25;76.791667;56;6.2;1.633333;
2016-12-12;.6;1002.2875;23.529167;33.2;27.375;25.7;80.041667;62;10.1;2.65;
2016-12-13;8;1002.945833;23.545833;29.6;26.495833;24.8;84.083333;73;4.8;1.633333;
2016-12-14;4.8;1006.1625;23.45;28.3;26.041667;24.7;85.708333;79;13.4;3;
2016-12-15;3.4;1016.083333;17.416667;25.5;22.658333;21.8;72.708333;55;13.5;5.0625;
2016-12-16;1.8;1019.341667;17.5875;25.5;22.204167;19.2;75.458333;64;12.7;3.3875;
2016-12-17;1.8;1016.420833;20.095833;25;22.733333;20.8;85.041667;71;12.3;3.883333;
2016-12-18;3.6;1012.533333;20.745833;30.5;24.7375;21.7;78.958333;64;14.6;3.083333;
2016-12-19;15.2;1009.820833;21.216667;32.5;26.445833;21;73.333333;60;13.9;3.8375;
2016-12-20;0;1008.420833;21.4375;32.8;27.391667;23.9;70.291667;59;8.8;2.625;
2016-12-21;0;1008.395833;21.308333;30.7;26.895833;24;71.833333;59;6.4;1.579167;
2016-12-22;0;1010.879167;21.066667;31.8;27.283333;24.4;69.583333;38;7.9;2.329167;
2016-12-23;0;1009.45;22.241667;32.4;27.295833;24.1;74.208333;55;6;1.745833;
2016-12-24;0;1007.858333;22.058333;32.2;27.8;24.9;71.416667;52;6.7;1.679167;
2016-12-25;0;1006.9875;22.495833;31.7;27.808333;25.4;73.208333;59;9.7;2.15;
2016-12-26;0;1006.3875;22.958333;34.2;28.108333;24.8;74.375;57;7.2;2.583333;
2016-12-27;0;1006.104167;23.2375;36.8;30.195833;26.7;67.958333;40;8.6;2.233333;
2016-12-28;0;1007.204167;24.120833;33.4;29.075;26;75.25;62;6.3;1.608333;
2016-12-29;0;1008.558333;24.091667;34.5;29.3625;26.6;73.791667;57;7.4;2.295833;
2016-12-30;0;1007.366667;23.495833;35.5;29.820833;26.8;69.375;52;8.1;1.825;
2016-12-31;0;1007.1625;23.258333;35.1;29.5125;26.6;69.583333;55;11.5;3.3125;
2017-01-01;0;1006.4;23.325;36.4;29.716667;26.1;69.541667;44;10.1;2.533333;
2017-01-02;0;1005.733333;23.775;34.2;29.5125;27.6;71.666667;57;6.6;1.8875;
2017-01-03;0;1007.720833;23.516667;34.3;29.35;26.1;71.166667;57;8.5;2.583333;
2017-01-04;0;1007.141667;22.179167;37.2;29.804167;25.8;65;33;8.7;2.408333;
2017-01-05;0;1007.754167;23.595833;35.3;30.075;27.7;68.875;52;28.2;2.175;
2017-01-06;25.6;1008.570833;22.704167;32.6;28.8375;22.7;70;58;28.2;2.433333;
2017-01-07;0;1009.225;23.4375;34.5;29.483333;27;70.333333;58;10.1;2.754167;
2017-01-08;.4;1007.1375;22.6;33;28.6;24.9;70.166667;60;12.5;2.041667;
2017-01-09;0;1004.470833;23.4625;36.6;30.5125;26.8;66.625;43;6.5;2.304167;
2017-01-10;0;1003.316667;23.520833;35.1;30.675;28.1;66.208333;50;7.3;2.216667;
2017-01-11;0;1005.116667;23.570833;34.3;29.433333;27.9;71.083333;56;21.2;2.045833;
2017-01-12;1.8;1007.2;22.8;32.7;27.308333;23.5;76.75;62;11.2;2.075;
2017-01-13;5;1007.404167;22.425;26.9;25.7625;24.9;82;75;6;1.4;
2017-01-14;6.6;1005.3125;22.241667;31.5;27.308333;24.2;74.375;59;5.6;1.804167;
2017-01-15;0;1005.008333;22.783333;34.7;28.904167;25.7;70.041667;54;5.9;1.779167;
2017-01-16;0;1005.308333;23.233333;36.9;29.591667;26;69.333333;49;12.8;4.279167;
2017-01-17;0;1005.045833;20.9875;37;30.391667;26.8;58.208333;27;13.6;3.770833;
2017-01-18;0;1005.145833;20.270833;37.6;30.695833;27.5;55.416667;30;10.1;2.166667;
2017-01-19;0;1008.854167;23.075;30.9;27.354167;26.3;77.666667;65;13.5;3.4625;
2017-01-20;4.2;1012.0375;22.0875;31.3;26.1125;24.2;79.125;60;9.8;2.6375;
2017-01-21;0;1011.408333;21.970833;32.6;27.545833;24.8;72.125;57;8.4;2.020833;
2017-01-22;0;1009.25;22.266667;34.7;28.25;24.6;71.166667;44;10.8;3.354167;
2017-01-23;0;1008.783333;22.366667;35;28.620833;25.1;69.791667;49;9.7;2.825;
2017-01-24;0;1008.433333;23.308333;37;29.7375;26.4;69.416667;47;8.3;2.704167;
2017-01-25;0;1007.166667;22.716667;37;29.691667;26.8;67.25;42;21.3;2.679167;
2017-01-26;14;1007.470833;23.070833;37.9;29.745833;23.9;69;37;18;2.0125;
2017-01-27;0;1010.016667;23.408333;35.1;29.233333;26.1;71.75;53;11.9;2.8625;
2017-01-28;0;1012.7125;23.4;35;29.545833;26.3;70.708333;50;12.7;4.925;
2017-01-29;0;1013.35;22.141667;35.5;28.7875;25.7;67.875;48;14.5;4.3;
2017-01-30;0;1012.995833;22.045833;34.8;27.7;25;72.041667;50;15.7;5.754167;
2017-01-31;0;1012.05;22.179167;34.1;27.395833;24.4;74.166667;53;13.3;4.4;
2017-02-01;0;1008.766667;21.6125;34.9;27.2875;24.1;71.875;48;13.3;2.695833;
2017-02-02;0;1006.254167;21.108333;35;27.325;25;69.708333;36;8.6;2.370833;
2017-02-03;5.8;1006.5625;21.479167;29.2;26.029167;23.4;76.291667;64;11;2.641667;
2017-02-04;0;1006.366667;21.366667;30.6;27.175;24.2;70.833333;58;9.3;1.604167;
2017-02-05;0;1005.65;22.370833;33.7;27.920833;25.2;72.208333;55;5.8;1.658333;
2017-02-06;0;1003.879167;22.3;35.4;29.2875;25.7;66.958333;46;8;2.3625;
2017-02-07;0;1004.954167;23.595833;31.9;28;26.3;77.208333;63;10.5;3.016667;
2017-02-08;0;1008.858333;22.416667;33.7;27.425;25.4;75;51;7.4;3.195833;
2017-02-09;0;1010.783333;20.141667;33.3;27.15;24.2;66.5;41;8.9;4.145833;
2017-02-10;0;1010.108333;21.45;33.3;27.4;24.7;70.583333;51;10.6;3.854167;
2017-02-11;0;1007.9375;22.166667;34.6;27.883333;24.3;72.208333;47;13.9;4.4625;
2017-02-12;0;1007.029167;20.65;32.6;27.470833;25;66.666667;52;16.4;3.9;
2017-02-13;0;1008.545833;19.475;30;26.245833;23.5;66.583333;53;14.4;3.395833;
2017-02-14;0;1012.8875;19.279167;28.5;25.070833;23.4;70.541667;58;15.6;3.858333;
2017-02-15;0;1014.958333;19.795833;28.9;24.483333;21.3;75.583333;60;10.7;2.979167;
2017-02-16;0;1012.916667;19.6625;28.5;24.158333;21;76.458333;58;9.6;2.258333;
2017-02-17;0;1009.845833;19.995833;29.7;24.725;21.4;75.416667;57;12.3;2.545833;
2017-02-18;0;1009.266667;19.916667;29.8;24.795833;21.1;74.791667;57;6.8;1.945833;
2017-02-19;0;1010.7;19.479167;30.4;24.4875;20.1;74.5;53;8.5;2.204167;
2017-02-20;0;1012.695833;19.6875;29.4;24.195833;20.8;76.5;56;11.7;2.416667;
2017-02-21;0;1013.516667;19.6875;29.9;23.9125;21.1;77.541667;60;12;2.8875;
2017-02-22;0;1011.741667;19.808333;28.7;24.370833;21.2;76.166667;61;8.4;1.5875;
2017-02-23;0;1009.104167;19.145833;29.5;25.820833;21.8;66.958333;54;11.5;2.320833;
2017-02-24;0;1007.458333;20.308333;28.1;25.429167;22.6;73.625;63;11.3;2.504167;
2017-02-25;0;1007.5875;19.320833;27.6;24.133333;21.4;74.583333;62;8.7;1.804167;
2017-02-26;0;1008.254167;19.766667;27;24.329167;22.7;76.041667;64;6.9;1.6125;
2017-02-27;1.6;1007.4625;20.795833;32.6;25.266667;22.4;77.458333;43;12.4;2.054167;
2017-02-28;0;1005.125;20.675;31.4;26.0375;22.9;72.833333;50;7.2;1.875;
2017-03-01;0;1003.483333;20.045833;35.8;27.920833;22.5;63.5;37;11.3;2.025;
2017-03-02;0;1006.7375;21.775;29.8;26.908333;25.4;73.791667;58;14;2.854167;
2017-03-03;30.8;1008.845833;22.058333;30.5;26.995833;22.8;74.75;59;15.7;2.020833;
2017-03-04;14.2;1005.8125;21.679167;30.4;26.866667;21.9;73.5;62;6.9;2.1;
2017-03-05;0;1003.1875;22.2375;31.2;27.975;25.2;71.333333;55;14.9;2.2125;
2017-03-06;0;1006.3375;23.245833;29.1;26.920833;25.8;80.583333;65;8.4;2.4;
2017-03-07;1.4;1009.1875;23.479167;31.1;26.7375;25;82.541667;67;6.4;1.6375;
2017-03-08;.2;1010.829167;23.525;30.6;26.741667;25.1;82.75;69;15.2;4.441667;
2017-03-09;.2;1009.554167;22.6125;31;26.158333;24.3;81.083333;66;12.4;3.941667;
2017-03-10;0;1007.95;20.8375;33.9;26.583333;23.3;71.5;45;9.1;2.104167;
2017-03-11;0;1008.775;21.6;27.9;25.445833;23.1;79.541667;68;10.5;2.333333;
2017-03-12;0;1008.25;21.270833;29.3;25.008333;22;81;55;6.3;1.770833;
2017-03-13;0;1007.929167;20.8375;31.6;25.879167;23.3;74.375;40;15.5;3.0875;
2017-03-14;63.4;1011.341667;22.241667;28.4;24.833333;21.6;85.833333;75;12;2.095833;
2017-03-15;0;1011.970833;22.391667;29.2;24.9375;22.9;86.125;71;10.8;1.825;
2017-03-16;0;1010.020833;20.95;29.2;25.425;22.8;76.791667;58;10.3;1.791667;
2017-03-17;0;1007.741667;21.466667;30.5;25.95;23.6;76.708333;59;12.5;2.983333;
